ir_mean,ir_std,gsr_mean,gsr_std,stress_label
50256.53999,79.72883916,528.1496101,2.912296154,0
44852.87504,77.10332158,465.8691422,4.812255832,0
47213.22055,93.70388118,445.6417491,1,0
48487.61398,110.3517929,551.3321527,4.278981457,0
49781.42693,111.6793811,544.3174327,2.182461786,0
55667.83639,99.66913768,588.6789667,2.191765277,1
50714.51392,93.46216594,517.9370842,2.903445396,0
47477.68433,120,653.2211076,9.150112369,1
50661.89241,116.2590528,536.1008,6.611824548,0
48943.73676,94.11077065,554.0064809,11.69553383,1
50974.27472,67.52126284,438.4942453,2.591655951,0
51741.70306,96.60097625,483.1549411,7.889114666,1
53627.69194,87.35609345,551.180782,11.08643433,1
49927.14051,86.91406024,514.9463343,8.503341131,1
54916.88158,95.35378584,531.2609881,8.719727635,1
52724.06799,101.9800135,471.0103747,5.07250452,0
47877.68137,96.80175698,527.3168184,5.967646932,1
56629.567,102.2854214,527.1127535,2.507825084,0
50980.98354,82.79637243,449.1738988,1,0
47494.62649,92.30528397,558.5529907,6.198690456,0
54958.73915,102.4432967,417.9961032,1.301400409,0
56233.33276,84.0035776,531.0542848,4.035291856,0
49900.92421,108.9154126,625.9355616,3.781124406,0
48489.04922,86.0453899,560.8330323,6.580546243,1
49482.87513,94.92396653,560.4579548,5.005761246,0
52144.19518,100.9906948,466.1543995,8.43370537,0
53833.56997,107.4355263,626.1437232,4.091871471,0
51711.46199,105.6135738,602.6030857,6.567754732,1
50305.16963,81.04137273,469.3845986,4.120535452,0
54494.03531,113.673448,491.5142055,4.032474973,0
49061.49058,92.96098014,595.2793627,5.721776648,1
53092.75802,120,627.7688427,10.83917839,1
49135.8116,110.4963086,444.1188379,6.970450097,1
51293.06887,120,459.7773538,3.228855477,0
49659.31231,85.2431429,511.3727946,3.281461564,0
49832.44345,118.9648619,389.7343582,1.550305805,1
48867.84045,99.14679888,521.1427096,5.558367203,1
54034.56209,118.4219408,591.1446108,1.362927857,0
47801.22189,105.7181574,433.681779,3.69024371,0
47779.30324,102.4444314,527.6264179,6.4224651,1
56362.9807,96.40259982,485.0937577,2.67457599,0
52933.54269,120,618.3967569,6.305919412,1
42844.6589,90.96449549,485.8124883,5.654325419,0
48304.22378,74.51216602,611.1395853,1,0
44564.03199,81.87285527,484.1526958,5.460812319,0
47147.92792,76.0996309,566.2705483,4.286114601,0
42000,59.77580275,535.1167371,10.89360773,1
49589.03127,111.9779262,511.70364,5.711368975,1
46574.17454,70.95774628,472.5682859,1.968969147,0
50179.71577,80.54265711,539.3857253,1,0
45124.63622,119.9226169,493.5678843,4.786984277,0
50248.73556,93.77918409,478.6140265,8.704366695,1
48755.25117,107.3754142,608.3633645,4.268439111,0
54505.8589,120,552.8518136,6.472336118,0
54234.07059,120,558.6183371,7.807002671,1
52356.03681,106.9556663,496.5040889,7.028588297,0
49020.15866,97.48135613,508.8412992,5.076271588,0
55956.14119,119.9763776,505.0854,3.076104163,1
45340.89417,87.31185004,540.2343348,4.623328144,0
45789.32411,102.0019521,558.5082071,2.375625971,1
49748.6507,95.61291761,518.1849178,2.353592418,0
56762.11433,111.3411871,472.4413003,7.693589446,1
49392.98328,120,565.6342274,6.661722582,1
49450.26427,91.6946748,522.0042321,6.082925682,0
45674.26893,91.6371587,433.5498173,2.183534763,0
52837.78876,112.1340184,391.882315,7.510701642,1
52859.52876,113.1409594,537.8738305,4.681428046,0
52367.2256,109.1273875,470.2315721,5.095990553,1
48112.33798,77.46882354,545.8637278,8.953219625,1
47879.87969,98.19040991,473.4629015,2.566558681,0
46120.63325,95.88370051,527.9911463,3.373936694,1
50251.61751,117.6026391,497.2959083,8.073716914,1
46758.77801,104.6061789,625.1152486,8.69290041,1
46467.75048,111.0234064,577.0189395,6.801169252,1
48728.92785,82.40977483,600.837814,1,0
48532.53147,82.12475712,521.4428661,9.051786225,1
48386.06441,101.6936239,569.3416563,3.863449264,0
51399.33379,119.7914474,525.4990047,3.515240046,0
50237.14341,97.46777797,608.175482,5.481415682,0
49135.53191,87.16672076,515.6462761,1.562866845,0
50549.03878,77.07606955,436.1506396,8.016902564,1
47025.41888,99.49627674,400.0827085,4.517476311,0
50315.83587,98.93796454,620.0986672,8.29912939,1
50451.80748,94.39442014,548.7102684,3.163323072,0
45490.85942,104.5595694,552.655411,8.486406145,0
52987.08126,104.6722432,609.3788705,10.36484878,1
47355.69888,94.72470106,420.8959034,1,0
50270.9294,114.0399646,498.4839271,1.609856804,0
53493.23522,120,505.8358102,2.642736222,0
52777.03027,98.88712348,564.536514,8.419612528,1
50103.00017,87.06240371,478.4415865,5.327410423,0
48912.50299,82.98912144,447.9175754,4.280415051,0
52842.53573,112.837434,447.3790809,5.575588143,1
52024.08493,87.69038506,588.9650846,11.68607968,1
48144.90494,90.69147462,475.4480744,1,0
47615.31906,90.95143841,486.8789509,3.938985927,1
43782.93445,110.9118553,558.069889,1,0
50462.09553,118.8170943,478.0632755,6.300490733,1
49751.90676,76.45308559,417.7030946,7.438061584,0
53408.57412,120,425.0979296,3.330990581,0
51077.16528,83.91206227,516.5915562,7.124257115,1
54002.68758,110.4097403,549.8397058,1,0
47907.90732,83.29766083,507.8652854,6.514618222,0
53414.45099,101.0043329,545.8265622,12.82228639,1
48413.25086,82.12036755,423.2297484,3.086388921,0
52332.78819,120,427.2817875,5.525248516,0
45623.72482,89.1460165,655.236155,4.782587016,0
50705.4059,104.7946591,593.9670563,6.467634998,1
44045.93618,72.00772908,566.1383135,8.984654094,1
49198.58754,77.17120199,480.4165198,6.601894083,0
51321.06198,95.97995686,505.7196286,4.750170636,0
48437.09435,104.6960897,519.899361,4.842267939,0
46848.68711,91.87559196,598.8607668,2.383725048,0
52538.35541,119.6948033,544.166966,8.496110602,1
49689.61163,101.2417866,551.5548281,7.762966559,1
48531.28806,97.15955436,509.9407039,1.333093855,0
50125.68776,108.2780658,567.559904,6.20325537,0
57910.00743,117.3245078,538.1393648,2.600798394,1
53460.50855,120,522.641364,3.859774113,0
53487.721,115.3036038,475.4149497,7.188981577,1
51306.63896,116.2777517,513.1856955,8.100752651,1
50499.45582,111.7457629,455.2280378,6.685697147,1
42811.75314,106.0275654,517.5916596,4.364040405,1
47963.05896,108.3601303,525.3346815,6.635017856,1
48558.27676,120,375.7288969,1.439523073,0
44375.32381,80.63286536,506.1796277,7.320126927,1
46527.75263,105.5772675,449.4471877,4.439674111,0
44057.49059,67.40422948,549.9183595,4.074716502,0
49885.02849,113.9761527,558.2295846,3.395887651,0
52456.29791,105.7592645,494.4196109,6.979515461,1
53320.32356,120,552.9413252,5.118754061,1
51244.35339,120,555.4640162,4.085863581,0
47109.81098,106.2360727,506.2170496,3.581912723,0
44203.80452,82.21642502,612.0572185,2.390566486,0
44729.3939,73.13920674,476.4955038,5.264531442,0
46193.05227,100.4262674,608.2819422,6.944798059,0
47333.42091,90.3777862,506.4880342,1,0
49520.75451,108.9954954,469.4004188,1.465852006,0
46957.50735,86.31390625,498.9070915,1,0
51016.92768,88.0916875,454.0366463,8.1542127,0
49303.17949,94.98026177,567.073472,7.525742626,1
50031.63714,107.5775569,423.8338613,7.55032093,1
53420.75166,108.6744839,603.3765132,10.89457436,1
46459.3048,80.72232372,463.8479679,5.956209221,1
51256.11373,120,570.1992023,5.521747585,1
49958.08031,97.83501712,521.4535517,5.800182257,0
48999.54116,64.07171981,536.248917,3.428296843,0
52655.76896,119.2959987,484.5973977,2.435239835,0
52637.04246,105.1075264,541.16848,4.150221187,1
47160.52761,91.76322561,528.0984573,4.536592571,0
49453.51825,96.0511219,432.5253359,1,0
50843.63505,98.91582611,462.2499998,1,0
49180.97976,120,487.5452733,1.064529049,0
51755.064,110.47811,474.7002089,1,0
50843.57605,105.59282,595.1686567,7.863633442,1
55497.68372,107.0542821,520.420851,4.201036218,0
45409.16259,116.7454326,473.2797191,4.154506422,1
49632.69203,111.9093425,490.5538106,6.053903363,0
47274.49247,109.3847952,489.732215,7.365822688,1
51812.32237,107.7971643,502.7170317,6.39411545,1
45148.48433,105.2960315,455.4802357,9.467962546,0
51038.93813,107.9756397,471.1641334,4.830367177,0
48109.85471,90.65037084,565.9964147,6.251813409,0
47797.5144,101.136266,531.1205862,3.49545798,0
45660.50539,120,510.8597472,1,0
48604.77216,100.2668193,520.157369,5.438544495,0
53253.50159,120,517.2663546,7.764316507,1
49924.43395,117.7195637,507.4521337,2.847662451,0
51883.04125,112.2091277,551.0262903,3.977876611,0
54993.92547,120,546.5895992,8.346992408,1
50791.26675,68.98866499,425.6942216,4.1099807,0
48323.60128,69.10153576,512.1062688,2.35103121,0
51401.75665,120,429.650836,1.422692095,0
48367.11156,87.02283226,558.1346322,7.550255397,0
48486.73195,98.65004498,566.0599934,5.267081768,1
45440.3216,117.1393165,483.3532661,4.397518772,0
52778.77247,108.5522984,512.9944627,1,0
48841.99227,120,393.3135822,5.364158634,1
50546.29474,95.26899423,578.3673888,8.881106332,1
46892.11421,103.0226435,562.5804244,4.538563656,0
51307.84289,103.4877139,589.0051157,7.118027811,1
47714.17629,117.7878567,609.1926484,4.87128814,0
49574.87383,95.22551987,446.5534424,6.247122647,1
52633.47809,90.80240592,573.2826521,7.214369836,0
52372.27794,97.73027067,608.7582667,4.9346557,0
49933.90978,93.5190302,430.3253277,1,0
44695.6069,79.68396322,509.7273273,2.698904516,0
58000,107.6260177,498.195881,6.015802601,1
55237.57691,120,571.3277119,8.365209255,1
52168.02447,120,376.363536,1.949427697,0
47740.38866,101.3596898,628.9574618,10.32316463,1
49659.22351,89.6085039,513.2477761,9.613832865,1
48369.73871,87.97901978,574.9656641,7.844668347,1
53791.56782,76.48946616,516.3857657,1.755894569,0
50787.50867,107.270303,549.5275031,7.629354301,1
47647.50842,85.05406356,380.7149045,2.191943204,0
48587.7347,119.2419747,496.9070576,3.189353713,0
53363.56443,86.05542033,570.8656727,7.067578589,0
54800.29354,100.7153006,537.3239408,6.658913771,1
54584.99469,107.7365643,421.7895344,5.58600937,0
52271.0962,111.5206357,523.6854936,7.207674385,1
49242.12539,120,470.8754604,4.537945115,1
42000,59.99445353,465.6748449,1,0
50891.48007,97.25389035,428.7583436,10.53570078,1
49994.51372,78.56649124,557.1221573,4.398461452,0
50419.94629,112.6891664,586.7808666,3.729389264,0
50161.69204,90.61997137,647.208588,2.827527649,0
46021.21351,90.49287123,431.5570965,4.770631067,0
51672.22567,100.7604983,566.0423297,5.767521744,1
51896.64894,105.537602,569.9902822,5.338945006,1
52047.01635,101.7499775,485.1697194,9.346840166,1
52839.73101,91.10423148,464.9452969,6.625177717,0
51812.15493,104.8978095,454.8554607,1.495495089,0
48769.91177,85.6240159,488.3588054,11.10523594,1
49787.48946,111.7934269,532.1572958,1,0
50273.3746,101.4079526,601.6067206,5.668821691,1
50323.09835,85.050055,586.3203003,3.672538286,0
52994.65297,120,423.0749833,5.342187879,1
51931.00626,120,472.6694051,6.635106415,1
56232.03032,120,597.9784225,4.741078138,0
56619.40694,108.0953842,476.13443,7.912708376,1
50238.94875,87.95010638,516.5851502,5.763056744,0
42000,89.07755416,417.6826639,8.559838297,1
53710.4974,120,589.1820049,8.679048112,1
48378.87098,99.70865063,405.2351076,2.638599365,0
47595.54823,63.63499198,421.4313652,7.379832064,0
48804.66418,82.89275975,583.0490237,3.894757172,0
48660.07086,103.6577114,635.2037008,8.231550284,1
51836.80943,93.77101915,502.5633349,6.60510889,0
45321.69266,70.16823167,517.1882313,3.620768328,0
46766.83776,89.66884093,574.4967736,1,0
51029.47566,53.35937561,537.3668689,9.806802208,0
51868.83209,94.68808037,497.6069092,6.23258442,0
51924.62493,97.45890047,490.8727827,4.970385396,0
47638.89116,99.93373628,425.9921226,4.31613111,0
47065.20305,102.3447234,533.9765063,8.264094515,1
48480.0955,102.6258382,514.4849907,11.70067992,1
50719.61826,114.897969,493.7292293,7.645537618,1
54456.43211,106.3931768,459.8911123,5.701583124,0
43857.68844,65.88155607,465.9681488,5.517579543,0
49337.81373,99.33854515,557.1026152,6.663113678,0
46001.96468,78.87142055,572.8998189,2.717640103,0
45043.27197,69.73323812,500.3730306,6.758827206,0
52900.86994,114.4869871,494.0512256,1.00874976,0
51633.87372,82.07450522,468.7811172,6.013446916,0
51348.30055,112.899744,576.2092026,4.347238836,0
52763.07752,86.14377408,521.8597462,7.815811722,0
48560.84331,92.76350093,542.0740588,6.56277261,0
48702.08745,88.94383393,541.5082078,4.362678767,0
56557.19185,120,501.5379028,1.98378349,0
49260.28684,107.4356228,450.078394,8.929362453,1
52205.39634,92.04711839,460.2320107,4.343228879,0
50019.14462,97.67436203,587.673132,11.09621306,1
44455.22441,108.8516367,476.4589411,1.071343455,0
43866.11299,110.12752,495.3782608,4.194979945,1
48263.04734,75.99395313,451.9365679,1,0
53168.30376,120,447.0360089,6.739092218,1
52364.87497,120,473.8501002,7.253042996,1
52742.23149,108.1636609,621.3044311,4.397743011,0
47038.86146,92.71632183,559.4822435,3.631714009,0
54847.61747,101.4387002,488.3926677,3.718636474,0
47105.3201,75.40958237,584.9726077,5.130077971,0
50638.4732,106.3610928,510.8620676,3.430123845,0
49968.94313,97.38703563,601.2604028,9.255358561,1
49478.37854,105.4805644,652.703821,5.12048784,0
54015.77641,114.9137136,581.6897044,1,0
47884.66844,120,525.6730573,4.492150114,0
45951.18423,109.8526236,561.9585924,4.082341399,0
50059.98646,108.3237226,520.9042732,1.285623021,0
48800.5198,65.54661434,409.8400982,4.665700391,0
58000,120,480.7224751,1,0
52029.52243,120,462.9045043,5.77167033,1
48771.97827,91.13955069,479.3925375,4.694762779,1
46831.66529,120,627.620286,4.586156167,0
44359.13477,96.87623547,587.3289846,2.435541282,0
46924.34274,98.26701017,546.4530881,1.074411884,0
50344.82532,85.82810327,568.740577,8.332513106,0
54281.98595,120,406.4731908,3.166307439,1
53365.06743,94.27073963,563.6910228,1,0
50687.28449,92.90896435,576.377459,5.728413302,0
49030.497,69.84483893,385.6151687,3.036586031,0
50806.43707,115.0551818,565.9142052,9.898061846,1
48444.08601,105.7031494,434.5555814,3.109708881,0
55155.09199,110.4632159,401.7996786,6.956202804,1
49432.42946,109.9685328,599.579093,5.339464681,0
49740.98643,109.1718235,459.5770571,1.050887244,0
43352.53272,81.22231456,477.0431956,6.185069433,1
49413.69546,87.05483329,579.3762726,9.446599878,1
52509.45241,79.28982085,501.6857037,7.737524685,1
46796.83227,90.92851942,509.1900776,6.033787292,0
47747.839,75.87343847,507.8747856,8.070607727,0
52378.13305,107.1962876,540.8559263,5.919534948,0
45570.02833,88.7337961,506.419935,5.30996757,0
53173.40302,100.3163442,526.8475645,1,0
48403.56833,112.504879,489.7865125,5.534795677,0
48834.29534,82.87312765,541.1091754,9.934950374,1
46628.36478,65.5369925,538.8305819,1,0
51134.13878,98.88738186,633.8731503,2.402217174,0
57379.61596,103.6600834,497.124943,3.990000439,0
52344.49172,106.5125209,508.9500689,1.022332842,0
47407.14421,81.11034767,534.3294596,7.396135233,1
53406.86176,113.1216438,577.8661387,1,0
49049.96136,83.50671288,454.5048908,6.586838176,0
54123.45494,93.49137503,526.2145913,8.275170554,1
52420.02921,114.0865808,369.5304378,5.666011797,1
42000,81.64437061,503.708085,5.098386035,0
46987.7611,76.16951259,584.3636218,7.446449275,0
52833.15567,91.38907634,476.4314538,1.29841102,0
50454.97182,95.31772625,530.6102569,6.085238187,1
46928.73216,76.71303742,488.2656655,3.027473126,0
48099.23145,91.87943856,468.4358681,7.356673842,0
44281.29014,84.77142642,578.2891599,7.913578932,1
49734.88014,85.71378684,457.2844786,2.141693202,0
56632.06918,120,537.5779176,6.430755394,1
52414.80017,89.52386361,538.5010972,6.564358602,1
56571.251,120,468.892029,3.266699638,0
52647.19127,102.01712,529.3411154,5.360777438,0
53082.43803,96.2699992,463.9031298,6.173651049,0
55922.23606,119.9349538,551.3075125,4.142951382,0
51131.78978,102.7802734,441.1032571,1.753459283,0
49438.31804,110.2750265,499.6236698,5.679766782,1
53097.97255,76.18009161,504.8337004,9.49850726,1
54361.52071,116.4758128,586.7773203,5.410042569,0
48560.10607,89.33105651,528.4025843,4.227496252,0
47835.29275,96.23434972,577.3008094,3.395178707,0
50416.5681,99.51058596,553.2814629,8.983039875,1
52494.4966,120,552.8981801,8.154550166,1
52394.27315,76.88110079,500.0840086,4.562182386,0
45727.4972,115.6664122,581.254353,3.450412393,0
55734.8182,120,498.6297754,2.596390486,0
48076.50521,98.43505728,416.2104712,1.595817615,0
49204.80501,76.90673599,507.1127699,3.591329455,0
47292.03692,69.50305674,547.2085843,3.789778824,0
58000,107.7757724,423.6024569,2.021765133,0
50726.21201,110.9789694,466.8938585,8.014320198,1
47447.07476,94.80411028,446.1646936,9.217440729,1
52591.77065,113.8571433,567.2030263,2.404065633,0
52307.40734,82.66446886,620.3717582,4.489666062,0
49436.81893,99.53963296,507.4180507,2.230461567,1
52521.82014,120,551.8918218,6.4743724,0
47524.12412,116.8265498,550.331162,4.483916538,0
48521.24518,78.23298192,613.2278168,3.040408529,0
43969.35004,82.65986447,480.8468258,9.766304271,1
46028.14675,86.94433766,506.8072621,6.53117607,1
55422.89242,101.4503135,499.553881,2.057197087,0
54924.28588,120,524.5220344,9.76533906,1
50197.36595,120,670.2590081,3.262033511,0
54988.79434,93.27186984,521.8486669,7.061841277,1
49519.77654,105.4110742,468.7173608,11.94069747,1
49269.76909,102.9725253,450.7301664,4.113723063,0
50169.53195,105.0938176,595.1587004,5.086721564,0
49625.23521,119.245429,468.4447298,5.187236868,1
49354.41103,104.3082167,559.8152176,12.27462246,1
53430.19432,74.81591825,479.2185202,9.220855007,1
50450.40696,79.34844509,443.9984358,3.109821107,0
52137.44529,88.27077783,556.311976,6.476718357,0
53094.14158,94.95979211,482.155308,7.590289677,1
51164.55739,100.2353874,545.5255384,4.168300436,0
47089.18602,90.9577523,549.9569765,2.104791097,0
45941.40233,64.53183877,552.7759147,8.780804641,0
50446.3419,76.76214986,503.911079,6.568394038,0
49486.23109,67.18773543,561.1710134,6.568304544,0
50262.17429,77.21414582,464.6472203,7.967070938,1
49951.83788,114.7711396,372.7545849,1,0
57750.72098,111.4446439,562.4135304,4.929000775,1
46009.32123,77.72808336,529.9354303,13.21391692,1
44030.16119,59.29668601,483.3953054,6.536903314,0
50997.1305,86.80190045,431.7308343,6.201348513,0
48870.73234,106.8492046,397.8053021,4.295580296,1
50948.20361,109.0313675,523.1046009,1,0
51751.64907,99.71635456,618.9271579,3.735284803,0
53852.31409,103.6990476,511.686555,7.857226967,1
45478.32254,64.38786442,498.3198768,3.357718533,0
48329.84631,85.01884805,518.5379295,4.67558494,0
51286.28378,110.9062651,650.7523067,7.381706472,1
52311.39079,94.50056138,565.1142536,2.720461136,0
56580.34865,120,463.9854849,1,0
52867.11191,120,521.6862342,5.17914713,1
49829.63421,92.85265212,539.9462147,4.287114059,0
47328.69274,90.67689516,456.619668,5.249618868,1
48307.13044,120,565.5481973,1.360059308,0
48221.89153,109.1517068,470.9314722,3.105166196,0
51965.70089,104.9855299,429.343254,6.360228319,1
50770.99234,104.3275233,524.5680132,14.08309745,1
46029.05129,94.29148721,515.0706484,5.50864065,1
48692.29559,97.12998728,519.9386859,7.211913904,1
52632.64266,89.20062211,474.1213229,6.203968577,1
51054.98706,96.07522977,482.4932429,5.705308502,0
51705.93385,81.87127491,587.7067996,7.923153895,1
51148.76513,113.1696892,546.4651369,2.588083615,0
54879.2922,107.7712676,462.5952354,3.554453964,1
50708.12919,113.0485299,402.9581863,4.779271706,0
48841.93161,78.56744235,465.1350159,1.752232463,0
47252.73488,115.8366587,529.4379443,6.594363737,1
50748.82837,120,482.0840969,1,0
42677.88796,61.73934986,477.4209877,7.210739254,0
49447.13299,91.30606307,484.6503737,4.395273771,0
49382.48042,92.80502624,515.6375462,7.238707937,0
45906.58744,70.24475043,567.0776748,8.661514188,0
47215.20248,90.53238432,519.9748478,9.428869447,1
52428.97259,113.2293231,523.7162213,6.043215207,1
50692.13525,94.34283758,506.5083782,1,0
50305.365,74.91750138,490.0385901,1,0
50919.0426,113.4254068,573.6544523,1.942512481,0
50277.88276,88.68032759,564.5441241,7.806172821,0
53728.58769,97.16311429,642.7167951,2.201256759,0
50370.28755,120,556.6338579,4.863707947,0
45625.36066,97.20053513,490.0951407,3.634361961,0
54890.38989,97.64488726,465.7209215,5.739785002,0
51111.0208,84.38557286,577.1767156,7.917495354,1
48232.23881,110.952836,471.1007869,4.995760406,1
46239.79485,105.9352641,568.5842012,8.091109933,1
51187.74266,94.77451977,474.4051604,1.442133569,0
49648.48399,80.41181819,540.949503,8.47190093,0
54722.44036,115.2288699,456.4149271,4.958461093,1
48962.27816,106.8333846,566.7931213,7.946796474,1
47487.85763,89.38461389,445.9797007,2.90823063,0
52687.38865,88.82732635,536.3774398,1,0
52775.84568,105.9230704,508.1296039,7.07812387,1
50505.9541,107.938148,526.1083862,4.830799655,0
52029.07114,96.75165975,496.25177,8.568018352,1
49886.93864,103.7022754,494.8444032,6.214026149,1
50701.5953,106.817796,529.2868722,14.14861013,1
53494.97265,120,459.8716973,8.411371775,1
51875.955,97.4416613,459.5186763,3.849550083,0
49492.17669,81.89551275,498.48703,1,0
54057.08764,107.1043802,496.1517916,2.347306235,1
42905.43388,111.1233988,459.6762122,1.783965226,0
56156.21993,85.86557869,575.4528816,4.191466965,0
44882.12272,55.06834587,499.9315949,4.623314326,0
48118.72153,94.61686443,506.4002678,6.017305007,1
49877.24739,94.06536524,440.3483004,8.525885823,1
49560.55799,95.9956409,644.2981513,3.83058076,0
53019.23312,102.3548577,665.6240437,2.490713481,0
46826.49014,108.736635,473.1760853,7.224740743,1
50782.30045,100.9276746,593.5651829,9.932467411,1
48265.36371,108.8245684,514.491197,3.673512667,0
50885.42294,64.60829144,616.2261756,9.285642944,1
49805.68322,91.67579311,540.1739852,7.712537436,1
50278.80696,88.32817112,525.9857301,1,0
48350.2255,62.43067893,370.0438276,1.790493196,0
48469.80815,98.49056501,467.2836416,3.242570941,0
50861.81754,100.2189853,521.2312402,11.17812195,1
52831.14652,98.6565789,531.9199752,6.84501807,1
48205.162,94.52068045,447.1099772,2.960899427,0
47393.69737,96.33825348,476.2737083,2.671309492,0
51840.3805,118.8772411,553.206821,1,0
49902.48832,109.4429229,437.0073562,7.568479458,1
52491.4944,109.9113097,528.0237834,6.46711441,1
47282.60836,120,594.2772119,7.80111082,1
44661.68322,78.70227235,543.1281777,1.574550414,0
48400.98775,76.40345514,540.1292046,7.608679687,1
47700.94217,113.0141658,398.790913,3.273684796,0
49763.6348,120,470.6852334,2.525468282,0
48089.46436,86.65104681,643.25211,7.971821339,1
52223.05085,120,484.0502849,1.240235897,0
49135.54921,90.26926116,595.8685726,6.49580049,0
50451.4235,109.6741422,483.3495466,4.037143479,0
50472.90368,110.5499012,503.3307699,8.250883739,0
50584.86528,91.70393717,550.9352107,8.185026422,1
49927.61267,120,526.041581,5.533014131,1
51531.80207,120,542.8907471,6.271682448,1
47613.0346,79.90797157,470.8965847,6.504780505,0
54198.25378,111.4123213,451.8237886,4.490936194,1
49290.38785,112.2983098,466.8477031,2.215378555,0
46065.35259,63.89195511,488.0609115,3.431871904,0
50564.22007,101.5218993,506.2431171,1.400701016,0
47446.45855,70.09524951,582.2365228,8.598590528,0
51996.0036,114.004271,525.2404874,6.446114697,1
56628.81673,114.5472314,549.0758262,4.221530536,0
47640.28373,89.67403106,528.4960608,3.110377196,0
50997.117,78.49071287,453.0739448,5.239705044,0
44733.48323,80.48793926,521.0361716,1,0
51361.71569,110.5113861,527.8469266,2.072437898,0
47342.8586,94.07116539,565.5953933,5.597194415,0
48125.49614,114.1389547,455.8847158,11.88215743,1
46696.14053,110.308659,397.5753481,5.332935761,0
52196.45368,120,530.5758289,5.861655882,1
53021.91307,97.97729591,541.2310001,1.899964687,0
50070.15564,104.5649407,509.2369116,2.293269023,0
47406.71988,80.33492617,521.681254,9.285749193,0
54768.56911,90.638122,572.7263427,4.341586696,0
47748.76962,113.2253402,492.4716654,5.136679603,0
43513.9031,69.22994586,503.2815495,6.808243471,1
51375.16703,83.34102827,524.7421867,3.987283055,0
46685.67598,94.9492718,446.8111192,2.945025202,0
52965.82638,101.8715146,510.8861665,1,0
48856.58691,94.94989953,516.175401,1.514334694,0
51811.13972,120,618.2225329,7.942688398,1
54204.50104,93.49200681,502.1130605,3.705514176,0
46373.42341,100.172345,532.0006744,7.325498058,1
48302.18861,97.90476558,575.1170563,1,0
49772.98678,114.6860575,469.7509165,7.131486622,1
54612.65396,97.43847482,602.5444232,5.906479985,0
48024.85185,92.68273115,625.8322139,1.846332385,0
48216.48891,98.14517787,518.2662227,8.570234179,1
51434.42173,81.36152566,487.6344363,1,0
48268.31382,69.45337271,617.6271655,9.408175487,1
50457.57765,100.6031757,567.7378524,5.580433588,0
45345.38774,110.755337,524.9181523,2.568183336,0
56642.98983,108.0029237,605.6106292,11.6013195,1
45956.87231,88.68747569,599.2595313,7.208284165,1
49034.74189,115.3300697,499.8245828,8.642443499,1
49902.55689,97.57287498,534.9237912,6.647014296,1
55738.0644,120,554.6075493,4.896743814,1
46025.46266,120,521.7238018,2.605009155,0
55951.11241,103.2462603,436.5477645,3.821878947,0
52271.53046,101.8872401,463.7044298,5.127304001,1
51251.28597,108.4458441,438.5042329,6.83488821,0
47046.09894,116.4665542,549.5754582,4.316331138,1
51713.42373,101.6999458,448.938861,6.030021657,0
47829.54013,106.598119,531.5450842,10.3509353,1
53799.98376,112.8182443,629.9142296,6.773765778,0
47086.81391,93.09002834,605.6662111,1,0
49660.52452,93.01472512,409.7550012,4.24306258,0
48334.18074,87.53013229,443.2779118,4.148688945,0
47037.43111,120,473.4090145,4.355047735,1
52223.95945,81.33219553,449.8585786,1,0
51606.37624,81.51840728,420.7711374,5.037114048,0
53627.0306,110.9251679,519.3495796,3.5978265,0
44660.37468,92.36973933,562.306033,5.306467058,0
53192.51211,112.7803167,577.2420423,8.616431768,1
57516.34672,101.9145182,491.5314298,2.480737665,0
48645.07673,81.89306604,503.685778,4.729675051,0
55685.44584,107.0884392,541.3406347,4.806621406,0
49210.51618,112.035246,513.4908663,4.637591576,0
45882.77079,76.49952515,568.6364066,4.355140835,0
49083.10267,100.4330776,545.8218918,4.288418733,1
53144.6119,98.60533072,497.4217346,9.999404377,1
47485.47055,72.10372749,408.6018213,2.817400851,0
48198.98402,77.17685282,609.9418963,6.911576532,1
51780.6183,117.2164533,478.8350626,5.103226229,0
50009.18035,90.96086635,541.4535187,5.633084303,0
51753.86886,120,405.0044999,5.490756204,0
50713.48862,100.8682629,519.321005,3.294332729,0
51438.87596,82.36035851,526.0157177,9.464407695,1
48703.09644,104.5641764,528.9161244,2.528998356,1
50695.19283,89.3702685,700.827597,6.514678454,1
47217.88098,88.78308362,482.1328976,1.261641629,0
53865.30087,120,569.2398536,8.383517652,1
48097.17585,76.84917338,551.3939471,2.750392384,0
53386.54246,100.0288564,479.2816604,7.059916396,0
49299.17912,82.34537819,568.3401642,6.478095803,0
50605.99703,83.35700019,510.1407438,5.62997401,0
48515.10635,89.93234487,572.5145931,9.073869371,1
46952.01371,81.04048127,637.6577574,4.56304646,0
44765.71884,85.42283233,529.0479334,9.691463132,1
46834.02752,103.250656,503.1324863,3.879400425,0
49028.27344,86.79363936,583.093371,7.126062668,0
50635.63754,79.2485341,603.79919,5.457861944,0
53031.13794,115.6844158,467.0045476,6.521760537,0
48662.72762,85.9617747,492.8225746,1.920086605,0
47354.11771,120,560.5253963,5.926597693,1
45671.85564,85.2087692,512.0780794,5.175438485,0
51440.19085,100.8407539,462.7400792,5.935601018,0
54149.58355,73.73778261,552.4416897,6.740835674,0
53798.9908,90.17197617,560.2893829,3.021182094,0
52129.79824,70.07248824,499.9368546,8.918028845,1
